,ENSG00000109861.16,ENSG00000109618.12,ENSG00000185122.11,ENSG00000109107.14,ENSG00000185338.6,ENSG00000108946.14,ENSG00000108840.15,ENSG00000108839.12,ENSG00000108604.16,ENSG00000108561.8,ENSG00000185745.10,ENSG00000110395.7,ENSG00000110700.7,ENSG00000110777.12,ENSG00000110801.14,ENSG00000112697.17,ENSG00000112658.8,ENSG00000112584.13,ENSG00000112473.18,ENSG00000112299.8,ENSG00000111796.4,ENSG00000111729.14,ENSG00000185880.13,ENSG00000111540.16,ENSG00000183475.12,ENSG00000183486.13,ENSG00000111335.12,ENSG00000111331.13,ENSG00000123146.20,ENSG00000183918.16,ENSG00000110876.9,ENSG00000111530.13,ENSG00000185885.16,ENSG00000185896.11,ENSG00000107872.12,ENSG00000105397.14,ENSG00000105372.8,ENSG00000187608.10,ENSG00000187688.15,ENSG00000105287.12,ENSG00000188313.13,ENSG00000104774.13,ENSG00000105426.16,ENSG00000188404.10,ENSG00000103811.16,ENSG00000103496.15,ENSG00000103479.16,ENSG00000103381.12,ENSG00000189403.15,ENSG00000196092.14,ENSG00000102978.13,ENSG00000104518.11,ENSG00000112799.9,ENSG00000105492.16,ENSG00000105639.19,ENSG00000185950.9,ENSG00000186010.19,ENSG00000186074.19,ENSG00000107738.20,ENSG00000186187.12,ENSG00000107341.5,ENSG00000107281.10,ENSG00000187164.20,ENSG00000186431.19,ENSG00000186469.8,ENSG00000186470.14,ENSG00000106443.16,ENSG00000186642.16,ENSG00000105887.11,ENSG00000105851.11,ENSG00000186951.16,ENSG00000106799.13,ENSG00000112977.15,ENSG00000000938.13,ENSG00000180354.16,ENSG00000120129.6,ENSG00000176974.20,ENSG00000119541.10,ENSG00000177105.10,ENSG00000116288.13,ENSG00000116473.14,ENSG00000116489.13,ENSG00000116729.14,ENSG00000116809.11,ENSG00000177125.5,ENSG00000178951.9,ENSG00000119048.8,ENSG00000180644.8,ENSG00000117020.18,ENSG00000177189.14,ENSG00000117226.12,ENSG00000178502.6,ENSG00000118971.8,ENSG00000117399.14,ENSG00000118680.13,ENSG00000177485.7,ENSG00000117400.18,ENSG00000117410.14,ENSG00000177556.12,ENSG00000117713.20,ENSG00000118503.15,ENSG00000178685.14,ENSG00000115145.10,ENSG00000177628.16,ENSG00000114573.10,ENSG00000121807.5,ENSG00000114125.14,ENSG00000113749.7,ENSG00000114520.11,ENSG00000122862.5,ENSG00000181847.12,ENSG00000121774.18,ENSG00000113448.19,ENSG00000176083.17,ENSG00000175591.11,ENSG00000176170.13,ENSG00000114450.10,ENSG00000114737.15,ENSG00000176463.14,ENSG00000122986.13,ENSG00000115073.8,ENSG00000115085.13,ENSG00000113368.12,ENSG00000261609.7,ENSG00000101224.17,ENSG00000175203.15,ENSG00000159461.15,ENSG00000103313.12,ENSG00000149503.13,ENSG00000003400.15,ENSG00000277791.5,ENSG00000161800.13,ENSG00000162929.14,ENSG00000172354.10,ENSG00000161203.13,ENSG00000187796.15,ENSG00000076984.17,ENSG00000076944.16,ENSG00000107201.10,ENSG00000127666.9,ENSG00000186810.8,ENSG00000172939.9,ENSG00000105568.18,ENSG00000174600.14,ENSG00000153107.13,ENSG00000271503.6,ENSG00000156642.17,ENSG00000119396.11,ENSG00000120949.15,ENSG00000182199.11,ENSG00000031698.13,ENSG00000256043.3,ENSG00000241553.12,ENSG00000100243.21,ENSG00000132256.19,ENSG00000100031.19,ENSG00000138964.17,ENSG00000180776.15,ENSG00000183813.7,ENSG00000169895.6,ENSG00000097007.19,ENSG00000169813.16,ENSG00000090487.11,ENSG00000169714.16,ENSG00000134830.6,ENSG00000094914.14,ENSG00000182866.17,ENSG00000092531.10,ENSG00000135077.9,ENSG00000168961.17,ENSG00000135679.25,ENSG00000092020.10,ENSG00000135114.12,ENSG00000166326.7,ENSG00000130024.15,ENSG00000115271.11,ENSG00000180096.12,ENSG00000118046.16,ENSG00000117984.14,ENSG00000147813.16,ENSG00000177732.8,ENSG00000100804.19,ENSG00000145907.15,ENSG00000107874.11,ENSG00000135341.18,ENSG00000144283.21,ENSG00000100292.17,ENSG00000245848.3,ENSG00000164751.15,ENSG00000108622.11,ENSG00000143621.17,ENSG00000044115.21,ENSG00000071889.16,ENSG00000165240.20,ENSG00000071575.11,ENSG00000110031.12,ENSG00000131871.15,ENSG00000213654.10,ENSG00000183735.10,ENSG00000196961.12
ENSG00000109861.16,0.0,0.012852295059814958,0.0,0.0028821955712637626,0.0028323195768171563,0.0,0.0,0.0,0.0,0.004674522318585332,0.0018996979506646292,0.0,0.008733059773440667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037747494957804453,0.0,0.013728486857046897,0.0,0.0,0.0018996979506646292,0.0,0.0018996979506646292,0.0,0.0,0.0,0.0,0.0,0.0,0.003961646952116621,0.0,0.0019030357181951153,0.0018996979506646292,0.0,0.0,0.001062419142267082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733059773440667,0.0,0.0,0.0,0.0022365967962018653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007893984782154737,0.0,0.0,0.0,0.00039912882574690695,0.0,0.0,0.0,0.0,0.0,0.015063919528576934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00930129233274125,0.0,0.0,0.0,0.007893984782154737,0.0,0.0,0.0,0.007821524015918135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008011573880331926,0.0,0.0,0.0,0.0,0.0,0.006002675570201375,0.0,0.001044365292541153,0.007891914203555544,0.0,0.0,0.009686804146659359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011021635369048988,0.0,0.0012396301559965683,0.00025897108121226975,0.0,0.004789515874904893,0.0010850674912808306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008030030246205057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.712173709093103e-05,0.0,0.004535852047468807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001785936303011014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004953062428668942,0.0,0.0,0.0,0.0,0.0,0.0,0.004614090276982327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004070482791638519,0.0,0.0
ENSG00000109618.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008525475956357394,0.0,0.004612337313377714,0.0043555381330876025,0.0,0.003043387816445881,0.0,0.0,0.0,0.0,0.0,0.01085752713185089,0.0,0.0,0.004612337313377714,0.0,0.0,0.0,0.0,0.0,0.0,0.002445075324955949,0.0,0.000492281841586513,0.004612337313377714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007852154280667593,0.0,0.0,0.0,0.00015062260835554606,0.0043555381330876025,0.0,0.0,0.0,0.008165757671315419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004612337313377714,0.0,0.0014319389685961761,0.0,0.0065019889987632876,0.0,0.0,0.0,0.0048320169593052895,0.0,0.0,0.0,0.0,0.0,0.008823731036371366,0.0,0.0,0.0,0.0,0.0,0.0014726487515637834,0.0,0.0,0.0,0.0,0.0,0.0065019889987632876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00912378844784733,0.0,0.015625777446610613,0.0,0.0,0.0,0.0073096263850837145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052106498048676425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004060368468873504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034143952112696066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006300856176816097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185122.11,0.01894292496318223,0.031445391822862066,0.0,0.014993886206761037,0.004770905367543821,0.005164742647077787,0.005608180591526166,0.01825113263454554,0.013829088755492167,0.034607553555106606,0.0,0.022693765865764465,0.03691235415110377,0.028640029198162754,0.004525569975827657,0.0037225620420674455,0.005551618369314896,0.018490562971242696,0.024164272544549215,0.010755317322927161,0.019328716590029826,0.013931118389870295,0.014613663805259088,0.022693765865764465,0.013644161615421868,0.0,0.0,0.0,0.0,0.01612522772365045,0.010201903356744212,0.013644161615421868,0.012358582076707415,0.022693765865764465,0.013080128740882664,0.0,0.025057040505723622,0.0,0.0,0.013611056074978437,0.007270514927653274,0.0022693937710701415,0.007813552089717783,0.022868559903849263,0.0014392558808500426,0.015654024241264792,0.026361161211752103,0.005126100961841112,0.03691235415110377,0.005063337275658858,0.0074734029446496715,0.005162118839467749,0.025407536856062885,0.004998295147488844,0.034471250806275965,0.0043873808107083995,0.006499345085939665,0.0,0.007791233788692984,0.011497107772027448,0.022693765865764465,0.01249186250902025,0.018980543853687762,0.0,0.013861754261788126,0.025468393250577696,0.0008256355126331459,0.004334009332432914,0.02410876615855239,0.013479799172884704,0.005851955279758063,0.009284499985004968,0.026194235978922197,0.0,0.035780155853232215,0.012772068968151619,0.03061386134003051,0.003170797380938853,0.011601718355455887,0.027326434276793758,0.033714785593932206,0.02076381644388756,0.007407055555804405,0.0023759200792493503,0.01910290230521772,0.008536139843134869,0.013861754261788126,0.006122338252760422,0.02141418641039964,0.025468393250577696,0.0,0.0055340720208980135,0.010114749897150076,0.020073682624393876,0.025021633680796594,0.026361161211752103,0.01825113263454554,0.010305405437364999,0.0,0.0,0.0,0.023243299056044508,0.0216501008958772,0.008324280571712299,0.013342852158007883,0.0216501008958772,0.028931220174190052,0.0,0.011347582613116115,0.017605698716710312,0.01794631548368071,0.013479799172884704,0.01811957149869716,0.0,0.00935598474802308,0.015438120214328107,0.0045734396691300624,0.007803465791968153,0.005101618571578981,0.01626324109935621,0.020799223268814587,0.0055340720208980135,0.017017432484847907,0.009739453795150413,0.0,0.012052687819800963,0.035638953354603944,0.0034293635986664094,0.0,0.011551685196465433,0.019214136122660225,0.0022772292515414183,0.01810035652361819,0.01232529150687341,0.01458409151924097,0.0,0.008475582275913503,0.003944406000871922,0.0,0.006663142756460051,0.00475965046083391,0.017288230705850626,0.020106904083834632,0.0,0.009632676227315867,0.02621161746172332,0.0035072293030086396,0.03444098255295977,0.0068341759517472,0.010948810721445053,0.022899148045047887,0.010350761698824162,0.02237629785490477,0.010897227533067728,0.017288230705850626,0.013008548391727992,0.010406242761073686,0.01811848061799574,0.021411024789863113,0.004526712152899098,0.001630498561586282,0.02237629785490477,0.028900553411966092,0.033103756306487854,0.0,0.019153923994191586,0.023925196438535128,0.0,0.008151067035510901,0.0,0.022074763783557945,0.01916362513426462,0.0,0.007054921025359005,0.025670208427326282,0.008980981967981309,0.01818865092914993,0.011810327198509066,0.0,0.036720277963963655,0.038069546912604155,0.04398847328582495,0.015825376289190767,0.014069049117035451,0.020518256828688707,0.005077380236996096,0.0068341759517472,0.0008205838121493857,0.012405356046094877,0.02237629785490477,0.04062342401009032,0.0,0.03595809009276507,0.011381093158348989,0.03203528603305899,0.02237629785490477,0.02237629785490477,0.03576827808064012,0.012405356046094877,0.000580687109212906
ENSG00000109107.14,0.0,0.0427476878216057,0.0,0.0,0.0,0.0,0.01775692663258758,0.03830192652093496,0.0,0.04547862435940912,0.0,0.026850969181588552,0.04081344519418025,0.0,0.0024288772146068907,0.0,0.00601774536499268,0.00513500688441864,0.004742983632220914,0.0,0.034547616401557006,0.0,0.010674701171075232,0.026850969181588552,0.0,0.0,0.0,0.0,0.0,0.0,0.0016915096872537824,0.0,0.015268694408374528,0.026850969181588552,0.0,0.0,0.013434972903407501,0.0,0.0,0.0017019612885176352,0.0025403940840890565,0.0,0.0,0.0039850090417323306,0.0,0.012896509825377142,0.010387625252519142,0.0,0.04081344519418025,0.0,0.007169144110784259,0.00020986441816891327,0.02638609485569607,0.0,0.012013364691261408,0.0,0.0,0.0,0.0,0.0,0.026850969181588552,0.010165573287573726,0.0,0.0,0.03648185902898247,0.0016956359813325578,0.0,0.006374555839636354,0.027121705025535327,0.0,0.004045212709444572,0.0,0.031948850535354074,0.0,0.06528837555950998,0.0,0.0017721036713124125,0.0,0.0011282397412317458,0.007473920170024337,0.03678663508822253,0.01114375728403507,0.0,0.0,0.03241548221876041,0.0,0.03648185902898247,0.0,0.039374761911375754,0.0016956359813325578,0.0,0.0,0.0,0.008661863610618444,0.012139099335253208,0.010387625252519142,0.03830192652093496,0.0,0.0,0.0,0.0,0.0,0.008211287697377445,0.0029408009559723294,0.0,0.008211287697377445,0.04621599188676223,0.0,0.039950163094138985,0.014122668857303074,0.0,0.0,0.0374772010802006,0.0,0.007367539593907804,0.0,0.0,0.0,0.0017571078533617432,0.0,0.012439630852189368,0.0,0.02758833670894166,0.01826619634684757,0.0,0.013618361811527872,0.058958103835508174,0.0,0.0,0.0,0.002635369042032487,0.0,0.0,0.0,0.021667073778441317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011327358313219078,0.0,0.008305100473678613,0.02537461089339042,0.0,0.033941652970681004,0.0,0.0,0.0012228384467884088,0.01668023343234352,0.00536630557983591,0.01928067639288011,0.0,0.027217715863793727,0.0,0.004370963528617773,0.008280010662330715,0.0,0.0,0.00536630557983591,0.02923055510207792,0.050946517399247826,0.0,0.0,0.004811706597174198,0.0,0.0,0.0,0.0,0.00029335719325397636,0.0,0.0,0.011288947938968202,0.0,0.0,0.00702138178882155,0.0,0.025887834326246514,0.0,0.027416923637734104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00536630557983591,0.03511357085770256,0.0,0.01116946969929121,0.0,0.00643744603591645,0.00536630557983591,0.00536630557983591,0.028831642442330475,0.0,0.0
ENSG00000185338.6,0.0,0.005812802601454205,0.0,0.0007096358124661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016311717576872088,0.0,0.0,0.01005788897290049,0.0,0.0,0.0,0.0,0.003613928314091807,0.0024425000528607854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003577409007953586,0.0,0.0,0.0,0.0,0.00952662417005773,0.0,0.0002167138821876427,0.0,0.0002153625040631317,0.0,0.0016298203795626978,0.0,0.0,0.008779714699201708,0.0010999917484783989,0.0,0.0017327275803365946,0.0025219217721978993,0.0016311717576872088,0.0,0.002199470438592241,0.0,0.001594791725720933,0.0,0.0,0.0,0.0,0.0,0.0,0.007755355994103499,0.0,0.0,0.015027770447691723,0.0,0.007795559157858796,0.0,0.0,0.0,0.0,0.0,0.003318801312322619,0.005376487147561171,0.0,0.0,0.0,0.00070171604221329,0.0,0.0,0.0,0.0,0.0,0.0,0.004457796401863525,0.0,0.0,0.0,0.007795559157858796,0.012421422436175902,0.0,0.0,0.0,0.0,0.005130105624643031,0.0,0.0,0.0017327275803365946,0.0,0.007324373024434616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005382129666256778,0.0,0.0015981436343705246,0.0,0.0,0.0,0.0,0.0,0.002261370042795516,0.0,0.0064141294056759245,0.0,0.0,0.0005020604730381004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005316933405778178,0.0,0.0,0.0,0.0,0.0,0.0013334932767558733,0.0,0.0,0.0,0.0015313010326822758,0.0017952795591716364,0.0,0.026691797129128968,0.004472687621574614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01618538981767182,0.0,0.0
ENSG00000108946.14,0.01930919226616866,0.018357479912950656,0.0,0.0001354798569864757,0.016507145669039457,0.0,0.0,0.0,0.0,0.006398312081322629,0.001880045074384041,0.009529391631509688,0.0,0.0,0.009342540308211373,0.004091178205172123,0.0011595149611497227,0.0027802192404516313,0.00616083231425869,0.0028103602017684887,0.00046015612821577803,0.02073019056966127,0.025208338256372385,0.009529391631509688,0.0,0.001880045074384041,0.01023854947197057,0.001880045074384041,0.0013784261904953542,0.008872044561422578,0.014572409028273246,0.0,0.0,0.009529391631509688,0.013524445345421689,0.024711861412164818,0.0,0.001880045074384041,0.0,0.0,0.0029405999080686293,0.0,0.001969750065805749,0.008001161598209496,0.025773207966424825,0.0,0.0,0.016282878927539057,0.0,0.0,0.0,0.0,0.027961503563504908,0.007111580512659976,0.0,0.010799339727823133,0.0,0.0,0.0,0.0,0.009529391631509688,0.0,0.018510732827999157,0.013247320079375097,0.02004502723355795,0.0005249793868336225,0.0,0.0,0.001280818796259943,0.0,0.01773247552937742,0.0,0.0034291713157236572,0.0,0.008000115640701473,0.03291979084183475,0.0032387249018463946,0.0,0.005178497666766313,0.0,0.019935314145675474,0.00629513431740375,0.024751715725364155,0.0,0.006447875430911531,0.0,0.02004502723355795,0.005946726548316145,0.0026085086476794923,0.0005249793868336225,0.0,0.0,0.0,0.0,0.00182736775634482,0.0,0.0,0.007862764123860614,0.0,0.011366332300966508,0.016817947439644768,0.0,0.0,0.0,0.0,0.0,0.0011684433612607556,0.0039975665746055725,0.002855990681868068,0.028031728300710847,0.0,0.0,0.015577260672499024,0.0016827792251445407,0.005088952427532344,0.01608551881538714,0.0,0.0,0.017769535545328792,0.013160304581629357,0.0,0.0,0.004299522911447817,0.0242831828063748,0.0021122137966425453,0.014272316141723473,0.006939364679989846,0.0007714862170799808,0.0,0.0002719177802496392,0.0,0.0,0.0,0.0,0.009703368365038741,0.0,0.012088928361694298,0.021881447426012397,0.004614190688130293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006497812926552559,0.011530736121383566,0.0,0.00014695236561603972,0.0,0.02202298483007123,0.0,0.0057450926097625706,0.0,0.03384714527397816,0.018947603305746536,0.0,0.0,0.021607394625022217,0.0,0.0,0.013504099764867699,0.02025327215592576,0.0,0.0,0.0,0.005630986879657875,0.0,0.007012469114444971,0.0036765535660043328,0.002195316036055092,0.0054346348817201524,0.02280287729267466,0.0,0.007095743825307491,0.0,0.0,0.007012469114444971,0.0208761089548287,0.009028698279823583,0.01763066365481214,0.008650491884192327,0.0,0.0,0.014044485231560985,0.0,0.0,0.008157043175964794,0.0,0.008561428151518224,0.0,0.0,0.0,0.0,0.0,0.0,0.0035727178679123145,0.008157043175964794,0.0
ENSG00000108840.15,0.017129988580531642,0.02553864851246939,0.0,0.0,0.009251580660919783,0.0048348294838478564,0.0,0.011779620638951313,0.0,0.03277008729877961,0.0,0.017150660034884198,0.016225504881723092,0.018167749446537908,0.02259551801048374,0.0,0.0,0.005206497510913302,0.0,0.02444079730416246,0.011658345642136591,0.0,0.013288651841260473,0.017150660034884198,0.0,0.0,0.0,0.0,0.0,0.0,0.02831802364588957,0.0,0.005472263654154496,0.017150660034884198,0.0,0.007884174119300258,0.0,0.0,0.0,0.0,0.003689971705195253,0.0029200813750106143,0.006247631778325567,0.015795520487139905,0.004443539742393032,0.0,0.0,0.010075409282467356,0.016225504881723092,0.017708620032822513,0.0,0.0,0.025229467100238004,0.0,0.009616594795532243,0.0,0.0,0.0,0.0,0.0,0.017150660034884198,0.0,0.00029904787896640334,0.0030773854491436374,0.020971489272882893,0.0,0.0008739443430487159,0.004354189470329246,0.018548707473332374,0.0,0.01834044310433064,0.0,0.011765857767379633,0.0,0.024095451189987658,0.009701791612985084,0.00847144499275923,0.0,0.0,0.0038959114591150604,0.034066910479006174,0.01624500266365054,0.005952222401349395,0.0,0.004645304693525629,0.0,0.020971489272882893,0.0,0.00487549593618385,0.0,0.0,0.0,0.0,0.0007449830219082368,0.020440493876171577,0.0,0.011779620638951313,0.0,0.0,0.0017066041037346914,0.007394681385801922,0.0,0.0,0.0,0.0,0.0,0.02704758166337378,0.0,0.022480422423787276,0.015368368085924955,0.0,0.0,0.02516698048540394,0.0,0.0,0.005042075524558674,0.0,0.0,0.012251276739080016,0.007919067889494511,0.0,0.0,0.01142815439947837,0.005000461277720879,0.0,0.011994577294367731,0.012232418725390881,0.0,0.0,0.005702916038776047,0.0,0.0,0.0001378761570467804,0.0,0.019365589266523514,0.0,0.0,0.01292422975246696,0.0,0.0,0.0,0.0,0.0,0.0,0.01677585551743751,0.020509714717255816,0.031931000315977065,0.034971253658847234,0.0,0.0071472877027835766,0.00552103471821342,0.027094788047416718,0.0,0.00882195562516866,0.0,0.01433221287180235,0.00705080845545035,0.0,0.0,0.010535966161883962,0.0,0.0,0.02126547064026966,0.03320963316424055,0.0,0.0059762748368309,0.0,0.018291580978889204,0.001504547498196715,0.0,0.02096059254550159,0.017118749825065185,0.0,0.010974387231373416,0.02042805619690921,0.0,0.0,0.0,0.0,0.009012177795457647,0.0013976293089828472,0.026972391105115158,0.012166873207791699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02148007671236754,0.0,0.0,0.0,0.0032894991890631,0.0,0.0,0.0022433846501574498,0.0,0.0
ENSG00000108839.12,0.004156749641972254,0.014146086189957004,0.0,0.0,0.01574013343263755,0.0015292759908082203,0.0,0.0,0.0,0.02157116733760292,0.0,0.014632572919348812,0.0,0.0,0.018675254958372106,0.0,0.0,0.0,0.0,0.019659330828665493,0.00952449122615847,0.0,0.010271839876892827,0.014632572919348812,0.0,0.0,0.0,0.0,0.0,0.0,0.03426610937608445,0.0,0.0,0.014632572919348812,0.0,0.0128030923791538,0.0,0.0,0.0,0.0,0.0,0.0,0.002282855987818626,0.02235909308629594,0.00951785843545156,0.0,0.0,0.016167294776885978,0.0,0.022780083054096116,0.0,0.0,0.0321668293909691,0.002458919794932072,0.0,0.0,0.0,0.0,0.0,0.0053570938753299685,0.014632572919348812,0.0,0.006940056042197475,0.0,0.028160781770989678,0.0,0.0,0.0,0.00618812241193856,0.0,0.024161250673338533,0.0,0.0,0.0,0.013103296928540594,0.016243634999093495,0.0,0.0,0.0,0.0,0.022113790701816127,0.003744911930466721,0.01208136824894639,0.0,0.0,0.0,0.028160781770989678,0.0,0.0031788686646014447,0.0,0.0,0.0,0.0,0.0,0.008310370259443853,0.0,0.0,0.0,0.0,0.007524826543143043,0.01347885000922687,0.0,0.0,0.0,0.0,0.0,0.005980312919890575,0.0,0.019995008500923245,0.01221485764194502,0.0,0.0,0.0327262400999668,0.0,0.0,0.0023875587618092664,0.0,0.0,0.009475046402982076,0.012935135338146098,0.0,0.0,0.0,0.014862102974983027,0.0,0.010964400855761232,0.0039033601199076756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01803484018888058,0.0,0.0,0.01098390818282757,0.0,0.0,0.0,0.0,0.0,0.0,0.015167944656231197,0.009928646650613299,0.029223926138205972,0.024815934457516217,0.0,0.0,0.0,0.025387518672409883,0.0,0.0,0.0,0.023070522080243565,0.004815795072350089,0.0,0.0,0.017674006705012825,0.0,0.0,0.0011905916189385857,0.03287404245748898,0.0,0.0,0.0,0.01575170254905138,0.0,0.0,0.00015034823032990252,0.0,0.0,0.008087917311084648,0.009701620167605923,0.0,0.0,0.0,0.0,0.009483639577438183,0.0,0.006764680947087043,0.02049298952266525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001656599253896697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108604.16,0.010582551298997888,0.03641480390061025,0.0,0.0068392911409930965,0.0020137755752595993,0.01893029607838353,0.015013923707924853,0.04594277709125395,0.0,0.050769539229746766,0.0,0.03434926998256363,0.05455008804853555,0.013506831525678406,0.005879271391399885,0.0,0.009275596074597839,0.026785545611084947,0.017593469294269477,0.0,0.04400018425764854,0.0016985642595599149,0.01546053261171998,0.03434926998256363,0.0,0.0,0.0,0.0,0.0,0.0,0.012713624388849872,0.0,0.01675580068829415,0.03434926998256363,0.0,0.0,0.029939037827539986,0.0,0.0,0.006888806607652988,0.0007956388429500028,0.0,0.0,0.016970997559873323,0.0,0.022161292167358102,0.029206214737041682,0.004998671122937219,0.05455008804853555,0.0,0.01938913403665298,0.002903866764118076,0.02413449217797432,0.0,0.03666596755743921,0.0,0.0,0.0,0.0,0.004855011477378216,0.03434926998256363,0.007806556838221589,0.0037271011494577483,0.0,0.02586490010972324,0.016860646203771167,0.004289386242711956,0.01264911488985786,0.035339085538352744,0.0011988398328481656,0.00388783220421628,0.0,0.03875986757030449,0.0,0.061361750995434054,0.005289320237174749,0.022568762679824543,0.0,0.011487417619216532,0.031948204623405994,0.03842397069647626,0.02547300154643161,0.0,0.0,0.030935699017065395,0.0,0.02586490010972324,0.0,0.0474209662896003,0.016860646203771167,0.0,0.0,0.010849754107933082,0.020847616696958962,0.028167655804617206,0.029206214737041682,0.04594277709125395,0.0,0.0,0.0,0.0,0.006726929729899217,0.02511385162595601,0.01725860209325459,0.010824373107454072,0.02511385162595601,0.04393518623229678,0.0,0.033385282441409765,0.01838910813721947,0.004056931576245332,0.0011988398328481656,0.028559554367908833,0.0,0.004216420874901754,0.0,0.0,0.0,0.0040922754883541065,0.0,0.027244383569354394,0.0,0.027514916985113644,0.014498010845834436,0.0,0.017176525699778074,0.053093314549337405,0.0,0.0,0.0,0.015953295610082508,0.0,0.015765275896409546,0.0006551676182141031,0.0343807902835056,0.0,0.0,0.0,0.0,0.0,0.01190389034046422,0.01434786909387488,0.02829886414335302,0.0,0.020695341263576444,0.04157978581215216,0.013734960245580949,0.04361815000973927,0.0,0.0,0.01664933403797024,0.012968385634243726,0.03030803093921903,0.03224821903367332,0.01434786909387488,0.019815340214422997,0.011716407183055288,0.027613376681033433,0.027566041052854713,0.0,0.0054033918191955035,0.03030803093921903,0.04386098247648218,0.05142470684796087,0.0,0.0,0.020045658721168196,0.0008200620975280584,0.0007275853336920143,0.0,0.01839148882832518,0.013533446864775155,0.0,0.0005365079470651089,0.03363330744938369,5.8390575372949116e-05,0.0,0.012062905688086593,0.0,0.02570522808895849,0.011640644676406388,0.04139583588956594,0.0011662789060315273,0.0160185524207171,0.015220472519584204,0.00729384862105488,0.0,0.0,0.0,0.03030803093921903,0.05104675016465085,0.0,0.027582915414085238,0.0016001887594013497,0.027505411541565713,0.03030803093921903,0.03030803093921903,0.03801191038412965,0.0,0.0
